time.yy,time.mm,time.dd,time.hh,tre200h0,ure200h0,fkl010h0,fkl010h1,dkl010h0,skycover,gls,str.diffus,str.direkt
2060,1,2,7,0.7,92.7,0.5,1.4,360,,1,0,0
2060,1,2,8,1.2,90.8,0.3,1.2,360,,38,38,0
2060,1,2,9,1.6,89.2,0.5,1.6,360,,65,65,0
2060,1,2,10,1.3,90.1,0.8,2.1,7,,88,88,0
2060,1,2,11,1.5,90.2,1.2,2.9,15,,89,89,0
2060,1,2,12,1.7,89.7,1.8,5.1,16,,96,96,0
2060,1,2,13,1.4,88.6,2.4,5.9,24,,61,61,0
2060,1,2,14,1.2,88.4,2.4,6,24,,33,33,0
2060,1,2,15,1.3,87.6,2.1,5.1,20,,10,10,0
2060,1,2,16,1.2,87.6,1.6,5,18,,0,0,0
2060,1,2,17,0.5,87.7,2.1,4.5,14,,0,0,0
2060,1,2,18,0.5,85.8,2,4.2,9,,0,0,0
2060,1,2,19,0.2,85.1,2.2,5.2,37,,0,0,0
2060,1,2,20,-0.6,86.1,3,6.3,15,,0,0,0
2060,1,2,21,-0.8,85.3,2.4,5.8,18,,0,0,0
2060,1,2,22,-0.7,83.9,2.4,5.6,17,,0,0,0
2060,1,2,23,-0.9,83.7,2,5.4,24,,0,0,0
2060,1,3,0,-0.9,82.6,2.1,5.7,59,,0,0,0
2060,1,3,1,-0.9,83.5,1.8,5.4,43,,0,0,0
2060,1,3,2,-1.4,86.5,2.4,7,22,,0,0,0
2060,1,3,3,-1.7,86.5,2.2,6.6,36,,0,0,0
2060,1,3,4,-1.7,86.8,2.2,5.1,24,,0,0,0
2060,1,3,5,-1.7,85.2,2,4.7,43,,0,0,0
2060,1,3,6,-1.9,85.8,2,4,28,,0,0,0
2060,1,3,7,-1.9,85,2.2,6.2,24,,1,0,0
2060,1,3,8,-2,84.3,1.9,4.6,22,,20,20,0
2060,1,3,9,-2,84.3,1.7,3.9,17,,39,39,0
2060,1,3,10,-1.8,83.5,1.4,3.7,16,,65,65,0
2060,1,3,11,-1.6,82.2,1.2,2.7,5,,86,86,0
2060,1,3,12,-1.6,82.4,1,2.6,360,,75,75,0
2060,1,3,13,-1.5,81.8,1.9,4.3,6,,62,62,0
2060,1,3,14,-0.9,81,1.3,3.6,23,,50,50,0
2060,1,3,15,-1.1,81,1.2,6.1,10,,19,19,0
2060,1,3,16,-1.7,80.4,2,6,20,,2,0,0
2060,1,3,17,-2.1,82.6,1.4,3.5,17,,0,0,0
2060,1,3,18,-2.1,83.2,1.4,4,21,,0,0,0
2060,1,3,19,-2.3,82.9,1.5,4.3,15,,0,0,0
2060,1,3,20,-2.6,81.2,1.2,3.3,14,,0,0,0
2060,1,3,21,-3.1,79.9,1.2,3.1,5,,0,0,0
2060,1,3,22,-3.2,80.2,0.8,1.8,344,,0,0,0
2060,1,3,23,-3.3,81.4,0.9,2.5,360,,0,0,0
2060,1,4,0,-3.8,82.7,1.1,2.2,360,,0,0,0
2060,1,4,1,-3.5,82.3,0.6,1.6,360,,0,0,0
2060,1,4,2,-3.8,82.8,0.6,2.2,9,,0,0,0
2060,1,4,3,-3.6,82.6,0.6,1.5,11,,0,0,0
2060,1,4,4,-3.7,83.1,0.4,1.8,90,,0,0,0
2060,1,4,5,-2.6,78.3,0.2,1.2,45,,0,0,0
2060,1,4,6,-3.5,82.1,0.7,2.3,352,,0,0,0
2060,1,4,7,-2.3,78.5,0.5,2.5,326,,2,0,0
2060,1,4,8,-2.8,78,0.5,2.7,360,,38,38,0
2060,1,4,9,-2,70.2,0.6,1.7,211,,82,81,3
2060,1,4,10,-1.2,65,0.8,3.3,231,,194,136,192
2060,1,4,11,-0.5,63.2,1.5,3.8,228,,176,152,70
2060,1,4,12,-0.4,61.6,1.5,3.6,242,,165,148,50
2060,1,4,13,0.1,61,1,2.6,241,,160,133,92
2060,1,4,14,0.3,60.9,1.1,2,229,,99,86,60
2060,1,4,15,0.2,62.9,0.7,1.8,211,,23,23,0
2060,1,4,16,0.2,64.8,0.5,1.7,166,,1,0,0
2060,1,4,17,1.2,65.7,0.5,2.7,45,,0,0,0
2060,1,4,18,1.3,68,0.6,2.4,79,,0,0,0
2060,1,4,19,0.8,67.4,0.8,1.8,214,,0,0,0
2060,1,4,20,0.6,70.5,0.6,1.7,243,,0,0,0
2060,1,4,21,1.1,70.5,0.6,1.3,292,,0,0,0
2060,1,4,22,0.5,72.9,1.3,2.1,222,,0,0,0
2060,1,4,23,-0.3,75.8,1.2,2.7,209,,0,0,0
2060,1,5,0,-0.6,78.1,1,2.2,209,,0,0,0
2060,1,5,1,-2,83,1,2,207,,0,0,0
2060,1,5,2,-2.1,83.1,0.5,1.6,217,,0,0,0
2060,1,5,3,-1.7,78.5,1.3,2.3,228,,0,0,0
2060,1,5,4,-1.3,76.5,0.6,1.5,211,,0,0,0
2060,1,5,5,-0.8,78.7,0.8,1.7,214,,0,0,0
2060,1,5,6,-0.5,77.1,0.4,1.6,198,,0,0,0
2060,1,5,7,0.1,76.1,0.5,2,56,,6,0,0
2060,1,5,8,0,76.6,0.5,2.1,225,,36,36,0
2060,1,5,9,0.7,72.2,1,2.1,233,,106,94,53
2060,1,5,10,1.4,71.8,0.6,1.8,79,,129,127,6
2060,1,5,11,2.3,66.6,0.3,1.6,45,,126,126,1
2060,1,5,12,2.4,66.8,0.5,1.8,63,,119,119,1
2060,1,5,13,3.1,66,0.1,1.5,360,,96,96,0
2060,1,5,14,3.3,66.8,0.3,1.6,63,,63,63,0
2060,1,5,15,3.3,68,0.5,2.2,63,,24,24,0
2060,1,5,16,2.5,73.1,0.6,1.6,45,,2,0,0
2060,1,5,17,1.8,77.2,0.4,1.2,270,,2,0,0
2060,1,5,18,1.5,78,0.3,1.3,342,,0,0,0
2060,1,5,19,1.7,78.3,0.4,1.5,333,,0,0,0
2060,1,5,20,1.6,79.7,0.2,1.3,333,,0,0,0
2060,1,5,21,1.3,81.1,0.4,2.1,198,,0,0,0
2060,1,5,22,1.2,81.5,0.6,1.9,217,,0,0,0
2060,1,5,23,0.9,83,0.8,1.6,214,,0,0,0
2060,1,6,0,0.6,84.6,0.8,1.5,220,,0,0,0
2060,1,6,1,-0.2,89.2,0.8,1.5,214,,0,0,0
2060,1,6,2,-0.3,88.3,1.1,2.1,221,,0,0,0
2060,1,6,3,-0.3,85.7,1.4,2.4,219,,0,0,0
2060,1,6,4,-0.3,87.1,0.8,2.2,214,,0,0,0
2060,1,6,5,-0.1,86,0.7,1.6,219,,0,0,0
2060,1,6,6,-0.4,85,1,2.1,212,,0,0,0
2060,1,6,7,-0.6,86,0.9,2.1,216,,6,0,0
2060,1,6,8,-0.5,86.1,0.6,2.2,225,,63,63,0
2060,1,6,9,0.5,82.1,0,0.3,0,,110,96,62
2060,1,6,10,1.3,79.6,0.1,0.9,0,,135,133,8
2060,1,6,11,2.6,73.7,0.3,1.5,198,,137,136,4
2060,1,6,12,2.4,75.3,0.4,1.5,45,,104,104,0
2060,1,6,13,2.8,75.1,0.1,0.7,135,,62,62,0
2060,1,6,14,3.2,75.8,0.5,1.6,68,,47,47,0
2060,1,6,15,3.1,77.3,0.3,1.3,90,,24,24,0
2060,1,6,16,3.2,77.8,0.3,1.5,45,,3,0,0
2060,1,6,17,3.5,76.9,0.3,1.3,198,,2,0,0
2060,1,6,18,2.9,79.5,0.6,1.7,288,,0,0,0
2060,1,6,19,2.5,81.1,1.7,3.4,223,,0,0,0
2060,1,6,20,2.6,78.4,1.6,2.6,225,,0,0,0
2060,1,6,21,2.6,80.2,0.5,2,225,,0,0,0
2060,1,6,22,3.2,80.5,0.2,1.2,225,,0,0,0
2060,1,6,23,2.1,84.6,0.4,1.6,214,,0,0,0
2060,1,7,0,2.1,81.9,1.1,2.2,221,,0,0,0
2060,1,7,1,1.8,84.7,1,2.4,225,,0,0,0
2060,1,7,2,2.2,83.8,0.2,0.9,270,,0,0,0
2060,1,7,3,1.8,86.7,0.2,0.9,207,,0,0,0
2060,1,7,4,2,84.4,0.6,1.4,211,,0,0,0
2060,1,7,5,2.4,83.1,0.7,1.7,211,,0,0,0
2060,1,7,6,2.1,85,0.4,1.6,214,,0,0,0
2060,1,7,7,2.1,85.3,0.3,0.9,198,,3,0,0
2060,1,7,8,1.8,87.4,0.7,1.9,219,,44,44,0
2060,1,7,9,2.4,83.8,0.3,1.1,207,,171,74,421
2060,1,7,10,4.7,75.5,0.1,1.1,180,,267,65,656
2060,1,7,11,6,73,0.6,1.8,99,,314,79,672
2060,1,7,12,5.8,71.8,0.9,1.9,96,,271,137,388
2060,1,7,13,6,70.8,1.4,2.5,86,,222,112,367
2060,1,7,14,5.3,73,0.6,1.8,79,,125,96,135
2060,1,7,15,4.5,76.8,1.2,2.9,9,,54,37,167
2060,1,7,16,3.9,79.7,0.6,1.5,225,,2,0,0
2060,1,7,17,3.2,83.4,0.7,1.9,219,,0,0,0
2060,1,7,18,3,88.1,1,2.3,217,,0,0,0
2060,1,7,19,2.1,91.5,0.6,2.1,211,,0,0,0
2060,1,7,20,1.6,92.3,0.7,1.8,202,,0,0,0
2060,1,7,21,1.7,93.4,0.3,1.4,90,,0,0,0
2060,1,7,22,1.8,92.8,0.1,1.1,90,,0,0,0
2060,1,7,23,0.9,94.5,0.6,1.8,211,,0,0,0
2060,1,8,0,1.4,94.1,0.6,1.4,219,,0,0,0
2060,1,8,1,1.2,95,1.3,2,215,,0,0,0
2060,1,8,2,1.1,93.6,0.5,1.2,217,,0,0,0
2060,1,8,3,1,94.4,0.5,1.4,214,,0,0,0
2060,1,8,4,0.9,94,0.6,1.4,217,,0,0,0
2060,1,8,5,1.2,93.1,0.5,1.2,225,,0,0,0
2060,1,8,6,1,92.8,0.6,2.3,68,,0,0,0
2060,1,8,7,0.6,93.2,0.7,1.9,225,,1,0,0
2060,1,8,8,0.1,96.3,2,4,217,,27,27,0
2060,1,8,9,0.7,88.4,0.7,2.5,231,,91,89,11
2060,1,8,10,1,89.6,0.5,2.3,346,,91,91,0
2060,1,8,11,0.6,89.9,2,4.2,242,,131,128,8
2060,1,8,12,1.5,85.1,0.9,3.3,233,,164,148,47
2060,1,8,13,1.5,88.4,0.9,2.7,69,,110,109,2
2060,1,8,14,2.2,85.9,0.6,2.1,252,,51,51,0
2060,1,8,15,1.7,88.8,0.3,2,270,,18,18,0
2060,1,8,16,2.6,85.7,0.2,0.9,225,,0,0,0
2060,1,8,17,2.3,87.3,0.4,1.9,243,,0,0,0
2060,1,8,18,2.3,88.4,0.5,2.2,180,,0,0,0
2060,1,8,19,2.6,89.5,1.3,3.7,225,,0,0,0
2060,1,8,20,3,90.9,0.8,2.3,207,,0,0,0
2060,1,8,21,3.1,92,0.5,2.5,288,,0,0,0
2060,1,8,22,3.3,91.3,0.5,2.7,56,,0,0,0
2060,1,8,23,3.6,90.2,0.4,1.3,18,,0,0,0
2060,1,9,0,3.7,89.6,0.4,1.5,360,,0,0,0
2060,1,9,1,4,89,0.3,1.6,225,,0,0,0
2060,1,9,2,3.8,91.1,0.3,1.3,207,,0,0,0
2060,1,9,3,3.8,91.4,1.2,5.2,243,,0,0,0
2060,1,9,4,4.9,88.7,3.8,9.4,241,,0,0,0
2060,1,9,5,7.1,81.1,4.5,8.6,245,,0,0,0
2060,1,9,6,7.8,77.8,5.1,11.3,244,,0,0,0
2060,1,9,7,6.7,88.5,2.7,9.1,247,,1,0,0
2060,1,9,8,6.6,90,3.1,8.6,250,,12,12,0
2060,1,9,9,7.4,85,4.9,12.2,236,,36,36,0
2060,1,9,10,7.8,82.2,5.2,11.2,240,,90,90,0
2060,1,9,11,8.4,75.7,5.3,11.3,239,,161,148,38
2060,1,9,12,8,77.7,4.5,14.6,239,,101,101,0
2060,1,9,13,7.3,82,4,12.1,248,,27,27,0
2060,1,9,14,7.5,82.8,4.1,11.4,232,,48,48,0
2060,1,9,15,7.7,78.8,5.3,10.6,235,,29,29,0
2060,1,9,16,8,73.5,5.1,11.4,240,,1,0,0
2060,1,9,17,7.6,79.5,4,9,248,,0,0,0
2060,1,9,18,7.1,83.6,4.2,9.8,244,,0,0,0
2060,1,9,19,7.4,77.6,4.4,8.2,238,,0,0,0
2060,1,9,20,7.3,74.1,4.3,9.4,233,,0,0,0
2060,1,9,21,7.3,72.3,4.2,8.4,245,,0,0,0
2060,1,9,22,7.2,72.2,4.8,10.3,244,,0,0,0
2060,1,9,23,7.1,74.2,6.6,13.3,237,,0,0,0
2060,1,10,0,7,73.8,6.5,12.6,234,,0,0,0
2060,1,10,1,7.3,71.1,6.6,12,241,,0,0,0
2060,1,10,2,7.3,72.1,5.6,13.2,251,,0,0,0
2060,1,10,3,6.5,83.8,4.3,9.4,250,,0,0,0
2060,1,10,4,6.5,81.9,4.5,10.1,242,,0,0,0
2060,1,10,5,6.6,83.4,3,11,249,,0,0,0
2060,1,10,6,6.6,82,3.9,8.3,238,,0,0,0
2060,1,10,7,6.6,80.1,2.7,6.2,234,,2,0,0
2060,1,10,8,6.3,82.1,2.9,5.9,234,,46,46,0
2060,1,10,9,6.8,79.8,2.6,4.9,223,,98,92,24
2060,1,10,10,7.2,78.3,1.9,5.2,221,,82,82,0
2060,1,10,11,8.1,74.5,2.3,6.1,232,,196,154,117
2060,1,10,12,7.9,76,2.7,5.7,243,,170,148,63
2060,1,10,13,8.9,68.5,2.8,6,240,,109,109,1
2060,1,10,14,9,68.9,2,4.5,233,,76,76,0
2060,1,10,15,8.7,70,1.9,4.9,237,,25,25,0
2060,1,10,16,8.7,67.3,1.2,3.1,235,,3,0,0
2060,1,10,17,8.6,73.1,0.4,1.4,225,,2,0,0
2060,1,10,18,7.7,74.8,1.5,3.9,242,,0,0,0
2060,1,10,19,7.4,76.2,1.3,4.2,229,,0,0,0
2060,1,10,20,6.8,78.8,0.4,1.5,90,,0,0,0
2060,1,10,21,7.5,75.8,0.3,2,180,,0,0,0
2060,1,10,22,7,76.2,0.5,2.2,225,,0,0,0
2060,1,10,23,6.7,77.4,0.5,2.3,217,,0,0,0
2060,1,11,0,6.5,79,0.3,1.4,225,,0,0,0
2060,1,11,1,6.8,77.1,0.3,1.2,207,,0,0,0
2060,1,11,2,6.4,78.9,0.2,1.5,180,,0,0,0
2060,1,11,3,5.9,80.9,1.1,2.6,221,,0,0,0
2060,1,11,4,5.7,82.6,1.2,3,218,,0,0,0
2060,1,11,5,5.1,83.7,0.2,1.3,207,,0,0,0
2060,1,11,6,4.5,84.6,0.3,1.3,198,,0,0,0
2060,1,11,7,5.2,80.8,0.4,1.8,360,,3,0,0
2060,1,11,8,5.6,79.6,0.2,1.3,315,,23,23,0
2060,1,11,9,5.7,78.5,0.2,1.3,90,,62,62,0
2060,1,11,10,6.3,76.2,0.5,1.4,53,,88,88,0
2060,1,11,11,7.4,73.5,0.6,1.6,37,,124,124,1
2060,1,11,12,7.9,78.5,0.5,1.3,63,,57,57,0
2060,1,11,13,7.6,81.6,0.5,1.5,34,,51,51,0
2060,1,11,14,7.8,83.2,0.3,1.4,27,,32,32,0
2060,1,11,15,8.1,87.4,0.9,6.5,243,,6,6,0
2060,1,11,16,10.3,86.2,4.9,12.4,244,,0,0,0
2060,1,11,17,11.1,84.7,5.1,11.1,247,,0,0,0
2060,1,11,18,11.4,82.4,5.4,10.7,237,,0,0,0
2060,1,11,19,10.9,86.2,4.7,14.6,243,,0,0,0
2060,1,11,20,10.9,85.3,5,11.2,234,,0,0,0
2060,1,11,21,10.9,81.2,6,12.2,233,,0,0,0
2060,1,11,22,11.1,80.1,6.6,13.1,240,,0,0,0
2060,1,11,23,11.7,73.8,7.9,17.3,239,,0,0,0
2060,1,12,0,11.6,65.2,9.6,22.4,230,,0,0,0
2060,1,12,1,11.1,65.2,8.6,18.3,249,,0,0,0
2060,1,12,2,10.3,67.9,7.4,19,241,,0,0,0
2060,1,12,3,9.8,70.5,7.6,17.8,244,,0,0,0
2060,1,12,4,9.7,66.8,7,14.3,239,,0,0,0
2060,1,12,5,9.1,72.1,6.6,15,238,,0,0,0
2060,1,12,6,8.7,75.4,6.3,11.7,235,,0,0,0
2060,1,12,7,8.3,79.1,3.9,10.4,239,,3,0,0
2060,1,12,8,7.9,83.4,3.7,8.9,224,,12,12,0
2060,1,12,9,7.7,84,1.5,4.2,225,,28,28,0
2060,1,12,10,7.9,85.1,1.5,11.4,236,,50,50,0
2060,1,12,11,9.2,70.2,4.8,10.9,233,,47,47,0
2060,1,12,12,9.4,67.1,2.2,6.1,252,,66,66,0
2060,1,12,13,8.2,81,4.2,11.2,269,,30,30,0
2060,1,12,14,8.2,84.6,6.2,12.9,259,,20,20,0
2060,1,12,15,9.7,76.9,9.4,20.7,240,,18,18,0
2060,1,12,16,11.1,72.7,10.3,20.6,235,,3,0,0
2060,1,12,17,11.6,73.4,10.6,20.1,240,,1,0,0
2060,1,12,18,11.1,83.1,8.1,16.4,244,,0,0,0
2060,1,12,19,11.3,77.8,9.2,18.9,239,,0,0,0
2060,1,12,20,11.4,74.1,7.7,16.7,243,,0,0,0
2060,1,12,21,10.3,82,3.7,8.4,264,,0,0,0
2060,1,12,22,10.2,79.1,3.1,8.1,251,,0,0,0
2060,1,12,23,10.6,73.2,4,11.7,247,,0,0,0
2060,1,13,0,11,65.7,4.3,9.6,242,,0,0,0
2060,1,13,1,10.6,66.4,2.1,5.8,253,,0,0,0
2060,1,13,2,10.8,63.9,3.1,6.2,245,,0,0,0
2060,1,13,3,10.6,71.8,1.8,6.2,239,,0,0,0
2060,1,13,4,9.8,85.8,1.8,4.4,211,,0,0,0
2060,1,13,5,9.7,84.3,2,7.2,217,,0,0,0
2060,1,13,6,9.9,85,1.2,5.1,225,,0,0,0
2060,1,13,7,9.3,89.7,2.5,10.6,253,,1,0,0
2060,1,13,8,12.2,83.4,8.9,21.3,240,,10,10,0
2060,1,13,9,12.6,84,9.4,18.7,239,,27,27,0
2060,1,13,10,13.2,82.2,9.6,18.7,238,,39,39,0
2060,1,13,11,13.5,81,9.8,20.2,236,,52,52,0
2060,1,13,12,13.4,81.3,9.6,18.6,233,,48,48,0
2060,1,13,13,13.3,80.4,10.1,23.1,235,,37,37,0
2060,1,13,14,12.9,78.2,11.3,22.5,237,,30,30,0
2060,1,13,15,13.6,71.2,9,18,236,,11,11,0
2060,1,13,16,13.5,71.7,9.9,21.7,237,,0,0,0
2060,1,13,17,13.7,66.6,9.7,20.8,237,,0,0,0
2060,1,13,18,12.4,75.4,8.7,18.1,240,,0,0,0
2060,1,13,19,11.8,81.1,8.9,20.4,241,,0,0,0
2060,1,13,20,11.8,77.6,11.2,23.4,238,,0,0,0
2060,1,13,21,12.1,74.8,10.7,22.7,233,,0,0,0
2060,1,13,22,12.1,79.1,9.7,22.6,242,,0,0,0
2060,1,13,23,10.8,86.5,3.7,10.2,261,,0,0,0
2060,1,14,0,10.1,79.4,3.2,7.9,253,,0,0,0
2060,1,14,1,10.1,75.9,5.1,10.7,248,,0,0,0
2060,1,14,2,9.5,72.7,4.2,10.3,260,,0,0,0
2060,1,14,3,8.9,65.7,4.2,10.1,245,,0,0,0
2060,1,14,4,8.1,70,3.7,9.7,247,,0,0,0
2060,1,14,5,7.6,76.3,3.1,7,241,,0,0,0
2060,1,14,6,7.3,72,3.3,7.9,259,,0,0,0
2060,1,14,7,7,73.6,3.2,6.2,243,,2,0,0
2060,1,14,8,6.9,74.1,2.2,5.9,240,,49,49,0
2060,1,14,9,7.4,71.5,2.2,4.8,234,,114,102,55
2060,1,14,10,8.3,61.1,3.8,7.7,240,,216,138,240
2060,1,14,11,8.9,57.7,5.8,12.8,244,,267,156,304
2060,1,14,12,8.9,59,5.1,10.5,238,,227,171,152
2060,1,14,13,8.8,56.4,5,10.7,240,,153,138,47
2060,1,14,14,8.9,54.8,4,8.6,242,,76,76,0
2060,1,14,15,8.4,58,4.2,9.2,245,,28,28,0
2060,1,14,16,8.2,59.3,4.6,10.4,232,,2,0,0
2060,1,14,17,8.4,46.4,7.1,14.4,241,,0,0,0
2060,1,14,18,8.3,45.9,5.1,11.3,249,,0,0,0
2060,1,14,19,6.8,65.9,5.4,12.5,252,,0,0,0
2060,1,14,20,4.6,84.5,6.4,17.4,248,,0,0,0
2060,1,14,21,4.5,83.7,6.5,14.6,235,,0,0,0
2060,1,14,22,4,85.2,6.6,19.3,237,,0,0,0
2060,1,14,23,3.9,84.1,5.1,10.6,241,,0,0,0
2060,1,15,0,3.9,82.3,4.1,10.8,234,,0,0,0
2060,1,15,1,4,77,6.5,14.1,233,,0,0,0
2060,1,15,2,3.7,80.5,4.9,10.2,239,,0,0,0
2060,1,15,3,3.6,80.4,6,12,239,,0,0,0
2060,1,15,4,3.6,78.6,5.8,11.3,242,,0,0,0
2060,1,15,5,3.2,83.2,5.8,11.5,239,,0,0,0
2060,1,15,6,3.2,81.8,5.4,9.6,237,,0,0,0
2060,1,15,7,2.8,88.8,4.4,9.2,237,,1,0,0
2060,1,15,8,2.8,87.6,4,6.9,233,,24,24,0
2060,1,15,9,2.8,85.5,2.1,5.2,257,,51,51,0
2060,1,15,10,2.8,86.5,1.9,7,266,,169,142,82
2060,1,15,11,3.7,77.1,3,6.6,236,,228,173,149
2060,1,15,12,4,72.9,3.2,7.7,217,,140,136,10
2060,1,15,13,4.5,66.7,3.6,8,227,,156,140,49
2060,1,15,14,4.6,64.6,3.3,6.5,243,,71,71,0
2060,1,15,15,4.6,65.1,2.6,5.7,238,,30,30,0
2060,1,15,16,4.4,67.3,3.8,9.3,227,,6,0,0
2060,1,15,17,4.3,67.3,3.5,8,232,,0,0,0
2060,1,15,18,4.3,64.9,3,7.2,226,,0,0,0
2060,1,15,19,3.8,64.8,1.4,2.9,207,,0,0,0
2060,1,15,20,3.2,66.8,1.7,3,220,,0,0,0
2060,1,15,21,2.2,71.6,1.4,3,216,,0,0,0
2060,1,15,22,1.5,75.4,1.1,2.7,225,,0,0,0
2060,1,15,23,0.8,80.4,1.6,2.8,218,,0,0,0
2060,1,16,0,0.7,79.5,0.9,2,207,,0,0,0
2060,1,16,1,1.8,75,0.5,1.9,202,,0,0,0
2060,1,16,2,1.2,73.7,1.1,2.6,214,,0,0,0
2060,1,16,3,1.8,71.7,1.3,2.7,225,,0,0,0
2060,1,16,4,1.8,72.4,1,3.1,216,,0,0,0
2060,1,16,5,1.7,70.5,1.5,2.9,236,,0,0,0
2060,1,16,6,2.7,67.1,0.8,2.7,248,,0,0,0
2060,1,16,7,3.7,61.3,1.2,8.1,236,,4,0,0
2060,1,16,8,5,64.7,5.8,15,248,,30,30,0
2060,1,16,9,4.3,74.8,4.1,11,260,,69,69,0
2060,1,16,10,4.9,76.1,5.4,13.1,252,,101,101,0
2060,1,16,11,5.3,74.8,2.4,7.8,227,,105,105,0
2060,1,16,12,6.5,69,3.9,12.9,264,,70,70,0
2060,1,16,13,7.1,66.6,8.3,16.7,243,,90,90,0
2060,1,16,14,7.5,67.3,8,16.7,243,,52,52,0
2060,1,16,15,7.6,68.2,6.5,15.2,256,,18,18,0
2060,1,16,16,6.8,80.8,4.9,12.3,253,,1,0,0
2060,1,16,17,6.8,80.5,4.9,10.1,255,,0,0,0
2060,1,16,18,6,84.1,3.9,8.6,263,,0,0,0
2060,1,16,19,6.4,80.7,4.6,10.4,250,,0,0,0
2060,1,16,20,7.2,75.3,4.5,11.1,250,,0,0,0
2060,1,16,21,7.5,75,3.9,9.3,263,,0,0,0
2060,1,16,22,7,82.8,2.5,8,263,,0,0,0
2060,1,16,23,7,82.8,3.7,8.7,254,,0,0,0
2060,1,17,0,7.3,81.2,3.4,9.1,272,,0,0,0
2060,1,17,1,8.8,70.5,6.4,16.1,239,,0,0,0
2060,1,17,2,9.6,65.6,5.6,11.3,251,,0,0,0
2060,1,17,3,9.9,63.2,7,16,251,,0,0,0
2060,1,17,4,6.9,85,6.1,16.3,266,,0,0,0
2060,1,17,5,6.3,86.7,5.5,13.7,257,,0,0,0
2060,1,17,6,6.5,83,5.1,10.7,250,,0,0,0
2060,1,17,7,6,80.2,3.7,8.6,250,,5,0,0
2060,1,17,8,5.9,80.2,3.6,9.1,254,,14,14,0
2060,1,17,9,5.6,85.2,4,9.2,245,,76,76,0
2060,1,17,10,6.4,77.8,4.6,9.1,242,,225,145,240
2060,1,17,11,7,73.6,5.3,11.3,246,,273,161,299
2060,1,17,12,7.7,65.5,4.4,11.3,249,,251,160,242
2060,1,17,13,7.2,67.4,4.7,11.9,247,,82,82,0
2060,1,17,14,6.8,69.6,3.7,9.6,251,,72,72,0
2060,1,17,15,6.8,69.4,2,6,259,,30,30,0
2060,1,17,16,6.8,67.5,2.4,4.9,248,,7,0,0
2060,1,17,17,6.4,69.7,0.8,2.7,270,,2,0,0
2060,1,17,18,5.8,74.6,1,3.8,270,,0,0,0
2060,1,17,19,5,80.3,0.7,2.2,259,,0,0,0
2060,1,17,20,5,82.3,0.3,1.5,243,,0,0,0
2060,1,17,21,4.9,83.6,0.2,0.8,45,,0,0,0
2060,1,17,22,5.1,85.3,1,2.4,90,,0,0,0
2060,1,17,23,4.9,89.8,0.7,2,90,,0,0,0
2060,1,18,0,4.6,90.1,0.8,3.1,56,,0,0,0
2060,1,18,1,4,87.6,1.4,3.9,63,,0,0,0
2060,1,18,2,3.1,91.9,1.1,2.3,22,,0,0,0
2060,1,18,3,2.6,92.3,0.6,2.7,31,,0,0,0
2060,1,18,4,2.6,91.6,0.9,2.8,36,,0,0,0
2060,1,18,5,2.4,92.3,0.8,2,23,,0,0,0
2060,1,18,6,2.7,91.6,0.8,3.5,40,,0,0,0
2060,1,18,7,3,90.9,1.5,4.4,25,,2,0,0
