time.yy,time.mm,time.dd,time.hh,tre200h0,ure200h0,fkl010h0,fkl010h1,dkl010h0,skycover,gls,str.diffus,str.direkt
2060,1,4,15,-2.3,67.2,3.9,12.8,35,,66,31,338
2060,1,4,16,-3.1,68.2,5.2,12.8,29,,4,0,0
2060,1,4,17,-3.7,68.3,5.2,12.6,32,,0,0,0
2060,1,4,18,-3.9,69.6,4.9,12,38,,0,0,0
2060,1,4,19,-4.1,68.7,4.8,12.9,36,,0,0,0
2060,1,4,20,-4.3,67.7,4.7,11.1,35,,0,0,0
2060,1,4,21,-4.7,68.7,4.4,11.3,40,,0,0,0
2060,1,4,22,-5.2,69.1,4.1,9.3,25,,0,0,0
2060,1,4,23,-5.5,69.9,4.3,10.6,18,,0,0,0
2060,1,5,0,-5.9,71.2,4.6,10,24,,0,0,0
2060,1,5,1,-6.1,69.6,4.7,10.1,23,,0,0,0
2060,1,5,2,-6.3,67.6,4.6,10.7,18,,0,0,0
2060,1,5,3,-6.5,65.4,4.5,9.7,18,,0,0,0
2060,1,5,4,-6.5,66.3,4,8.7,21,,0,0,0
2060,1,5,5,-6.6,62,3.4,8.7,21,,0,0,0
2060,1,5,6,-6.4,60.2,3.1,6.9,17,,0,0,0
2060,1,5,7,-6.5,60.4,2.7,5.6,13,,4,0,0
2060,1,5,8,-6.5,57.5,2.1,5.9,43,,73,33,344
2060,1,5,9,-5.3,56.8,2.7,6.2,69,,205,74,577
2060,1,5,10,-4.8,56.6,1.6,5,28,,281,69,684
2060,1,5,11,-4.2,54.9,1.9,4,137,,312,63,707
2060,1,5,12,-3.8,55,1.3,4.1,138,,306,79,648
2060,1,5,13,-3.8,58,1.1,3.8,217,,227,106,395
2060,1,5,14,-3.6,57.8,1.3,3,207,,153,81,319
2060,1,5,15,-3.4,59.1,0.9,3.3,171,,74,49,243
2060,1,5,16,-3.8,61.7,1.3,2.8,48,,6,0,0
2060,1,5,17,-4.3,61.2,2.5,4.4,21,,1,0,0
2060,1,5,18,-4.5,63.9,2.7,4,20,,0,0,0
2060,1,5,19,-4.8,65.5,1.4,3.3,20,,0,0,0
2060,1,5,20,-4.7,66,1.1,2.3,15,,0,0,0
2060,1,5,21,-5.2,66.6,1.4,2.4,13,,0,0,0
2060,1,5,22,-5.5,67.8,1.5,2.9,360,,0,0,0
2060,1,5,23,-5.3,69.4,1.8,3,6,,0,0,0
2060,1,6,0,-4.6,72.1,1.8,3.1,16,,0,0,0
2060,1,6,1,-3.9,74.5,0.7,2.1,351,,0,0,0
2060,1,6,2,-3.8,75,1.6,3.1,4,,0,0,0
2060,1,6,3,-3.9,77.3,1.9,3.9,16,,0,0,0
2060,1,6,4,-4,77.2,2.3,4.7,21,,0,0,0
2060,1,6,5,-3.8,77.1,1.8,3.5,22,,0,0,0
2060,1,6,6,-3.4,77.5,1.6,3.3,22,,0,0,0
2060,1,6,7,-2.9,77.9,1.5,3.1,18,,6,0,0
2060,1,6,8,-2.4,76.8,1.2,2.2,20,,43,41,21
2060,1,6,9,-2.1,75.8,1.3,3.4,284,,90,87,12
2060,1,6,10,-2,74.1,2,4.6,270,,95,95,0
2060,1,6,11,-1.7,74.6,0.5,2.2,256,,122,122,1
2060,1,6,12,-1.5,76.3,0.2,1.3,270,,83,83,0
2060,1,6,13,-1.3,80.7,0.5,1.7,256,,79,79,0
2060,1,6,14,-1.1,82.2,0,0.8,0,,68,68,0
2060,1,6,15,-0.8,82.6,0.2,1.2,315,,41,38,28
2060,1,6,16,-0.9,81.2,0.3,1.4,360,,2,0,0
2060,1,6,17,-0.9,79.8,1.6,3.1,11,,1,0,0
2060,1,6,18,-0.6,78,2.1,3.7,17,,0,0,0
2060,1,6,19,-0.3,76.9,1.9,4.3,18,,0,0,0
2060,1,6,20,-0.4,77.1,2.5,5.4,21,,0,0,0
2060,1,6,21,-0.5,76.7,3.1,4.9,21,,0,0,0
2060,1,6,22,-0.3,76.7,3.1,5.2,18,,0,0,0
2060,1,6,23,-0.2,75.5,2.8,4.7,19,,0,0,0
2060,1,7,0,-0.5,76.1,1.9,4.2,21,,0,0,0
2060,1,7,1,-1.4,78.1,2.6,4.6,18,,0,0,0
2060,1,7,2,-2.3,78.9,2.8,4.4,20,,0,0,0
2060,1,7,3,-2.3,77.3,2.9,5.5,20,,0,0,0
2060,1,7,4,-1.5,77.5,1.4,2.8,20,,0,0,0
2060,1,7,5,-0.6,76.7,1,1.9,37,,0,0,0
2060,1,7,6,-0.3,74,1,2.2,27,,0,0,0
2060,1,7,7,-0.2,71.4,0.5,2,27,,4,0,0
2060,1,7,8,-0.1,71.8,0.2,1.4,360,,22,22,0
2060,1,7,9,0.3,74.7,0.5,1.4,108,,68,68,0
2060,1,7,10,0.7,78.3,0.2,1.5,90,,166,138,90
2060,1,7,11,1,77.1,0.8,2.5,261,,187,147,112
2060,1,7,12,1.5,74.4,0.6,2.6,217,,200,158,118
2060,1,7,13,1.8,74.2,0.6,1.8,207,,218,122,310
2060,1,7,14,2.1,74.8,0.8,2.4,219,,123,97,112
2060,1,7,15,2.1,75.2,0.2,1.5,225,,61,40,187
2060,1,7,16,2.1,75.7,0.8,2.2,39,,7,0,0
2060,1,7,17,1.6,76,1.1,2.3,17,,0,0,0
2060,1,7,18,1.4,77.2,1.5,2.5,8,,0,0,0
2060,1,7,19,0.9,79.4,1.6,2.8,11,,0,0,0
2060,1,7,20,0.9,80.4,1.3,2.6,18,,0,0,0
2060,1,7,21,0.4,82.1,1.8,3.7,13,,0,0,0
2060,1,7,22,0.3,82.2,2.1,4.7,39,,0,0,0
2060,1,7,23,0.5,79.9,1.9,3.4,36,,0,0,0
2060,1,8,0,0.1,79.6,0.8,2.8,7,,0,0,0
2060,1,8,1,0.9,79.3,1,2.6,6,,0,0,0
2060,1,8,2,1,79.9,0.6,1.9,360,,0,0,0
2060,1,8,3,1,78.8,1,2.8,347,,0,0,0
2060,1,8,4,1.1,77.3,0.7,4,45,,0,0,0
2060,1,8,5,1.2,75,0.9,4.4,36,,0,0,0
2060,1,8,6,1.4,73.5,2.1,5.1,22,,0,0,0
2060,1,8,7,1.2,73.7,2.2,5.6,24,,1,0,0
2060,1,8,8,1.1,72.7,1.8,4.9,43,,18,18,0
2060,1,8,9,1.3,72.2,1.5,5.1,48,,51,51,0
2060,1,8,10,1.6,71.6,1,3.6,63,,205,120,270
2060,1,8,11,2.2,69.3,1,3.4,201,,232,152,224
2060,1,8,12,2.3,69.8,1.2,3.4,190,,258,146,315
2060,1,8,13,2.7,66.5,1.5,4.5,163,,305,152,487
2060,1,8,14,2.1,67.1,0.6,2,233,,62,62,0
2060,1,8,15,1.8,67.5,1.1,3.8,323,,35,35,0
2060,1,8,16,1.7,66.9,0.7,2.1,39,,3,0,0
2060,1,8,17,1.4,67.5,0.9,1.8,36,,0,0,0
2060,1,8,18,1.5,66.5,1.4,2.4,17,,0,0,0
2060,1,8,19,1.4,67.2,1.9,3.1,22,,0,0,0
2060,1,8,20,1.2,69,1.6,2.6,18,,0,0,0
2060,1,8,21,1.2,67.5,1.7,2.6,17,,0,0,0
2060,1,8,22,1.3,69.1,1.2,2.6,31,,0,0,0
2060,1,8,23,1.6,70.5,0.5,2.1,27,,0,0,0
2060,1,9,0,1.5,72.3,0.7,2.4,349,,0,0,0
2060,1,9,1,1.3,74.2,1.4,3.3,288,,0,0,0
2060,1,9,2,1.2,73.7,0.9,2.4,300,,0,0,0
2060,1,9,3,1.1,75,1.7,3.9,280,,0,0,0
2060,1,9,4,0.8,81,0.9,2.2,297,,0,0,0
2060,1,9,5,0.7,83.1,0.3,1.3,297,,0,0,0
2060,1,9,6,0.9,83.6,1,2.9,331,,0,0,0
2060,1,9,7,1.1,83.2,0.6,2.9,360,,2,0,0
2060,1,9,8,1.6,83.9,0.6,2.4,81,,15,15,0
2060,1,9,9,1.8,79.5,0.5,1.4,53,,75,75,0
2060,1,9,10,2.3,75.7,0.2,1.3,45,,93,93,0
2060,1,9,11,2.7,75.3,0.4,2.1,225,,124,124,1
2060,1,9,12,3.1,75.1,0.7,2,180,,100,100,0
2060,1,9,13,3.4,74.9,0.5,1.7,146,,94,94,0
2060,1,9,14,3.5,74.2,0.2,1.2,180,,75,75,0
2060,1,9,15,3.7,74,0.1,0.9,0,,18,18,0
2060,1,9,16,3.9,75.9,0.2,1.4,90,,2,0,0
2060,1,9,17,3.9,77,1,2,18,,0,0,0
2060,1,9,18,3.5,78.1,1.6,3.4,17,,0,0,0
2060,1,9,19,3.5,77.7,1.3,2.7,18,,0,0,0
2060,1,9,20,3.5,82,0.7,1.8,360,,0,0,0
2060,1,9,21,3.3,82.3,1,2.1,283,,0,0,0
2060,1,9,22,3.1,85.3,1.3,3.3,288,,0,0,0
2060,1,9,23,3.3,87.5,1.3,4.2,274,,0,0,0
2060,1,10,0,3.7,86.9,1.6,3.8,274,,0,0,0
2060,1,10,1,3.9,83.5,0.8,2.4,278,,0,0,0
2060,1,10,2,3.8,84.9,1.6,4.7,283,,0,0,0
2060,1,10,3,3.6,81.2,2.8,6,285,,0,0,0
2060,1,10,4,3.9,82.5,2.7,6.6,274,,0,0,0
2060,1,10,5,3.6,86.5,2.2,7.8,300,,0,0,0
2060,1,10,6,3.5,88.5,2.2,5.8,283,,0,0,0
2060,1,10,7,3.5,88.8,2.3,5.4,308,,0,0,0
2060,1,10,8,3.8,88.1,2.3,4.9,301,,6,6,0
2060,1,10,9,4.3,87.2,2.2,4.5,292,,22,22,0
2060,1,10,10,4.5,86.4,2.3,6,283,,26,26,0
2060,1,10,11,4.5,85.6,2.6,6.2,286,,73,73,0
2060,1,10,12,4.7,84.7,3.6,8.1,294,,53,53,0
2060,1,10,13,4.8,85.2,2,8,292,,30,30,0
2060,1,10,14,5,84.4,2.8,7.5,300,,14,14,0
2060,1,10,15,5.4,85.3,3.5,8.2,306,,6,6,0
2060,1,10,16,5.8,88.3,3,7.6,296,,0,0,0
2060,1,10,17,6.1,86.9,1.9,5.8,286,,1,0,0
2060,1,10,18,5.9,88.8,3.3,7.8,273,,0,0,0
2060,1,10,19,5.5,88.4,3.8,8.8,290,,0,0,0
2060,1,10,20,5.2,89,3.5,8.2,303,,0,0,0
2060,1,10,21,5.1,89.1,4,8.4,300,,0,0,0
2060,1,10,22,5.4,88.2,4.1,8.9,282,,0,0,0
2060,1,10,23,6.1,87.3,4.5,12.6,254,,0,0,0
2060,1,11,0,6.2,85.8,4.4,9.8,252,,0,0,0
2060,1,11,1,6.2,84.2,5.4,13.5,254,,0,0,0
2060,1,11,2,5.8,87.7,5.2,12.2,267,,0,0,0
2060,1,11,3,5,89.6,4.2,9.4,292,,0,0,0
2060,1,11,4,4.8,88.7,4,8.6,300,,0,0,0
2060,1,11,5,5.3,88.1,3.9,8.5,297,,0,0,0
2060,1,11,6,5.7,88.1,3.3,7.1,307,,0,0,0
2060,1,11,7,6.5,86.6,2.2,8.6,309,,3,0,0
2060,1,11,8,7.2,85.5,0.8,5.1,360,,22,22,0
2060,1,11,9,7.7,76.5,1.2,5.2,319,,52,52,0
2060,1,11,10,7.3,72,2,7.6,25,,46,46,0
2060,1,11,11,6.5,72.9,2.7,6.5,358,,71,71,0
2060,1,11,12,6.2,70.5,1.9,6.6,338,,167,157,28
2060,1,11,13,5.6,70.2,2.6,9.3,331,,92,92,0
2060,1,11,14,5,63.8,2,7.1,324,,124,98,107
2060,1,11,15,5.1,62.4,1.8,5.2,78,,35,35,0
2060,1,11,16,4.4,64.6,1.6,3.5,11,,4,0,0
2060,1,11,17,3.7,69.2,2.1,5.5,14,,0,0,0
2060,1,11,18,3.2,71.4,2.2,5.7,30,,0,0,0
2060,1,11,19,3.3,69.1,0.9,3,338,,0,0,0
2060,1,11,20,2.7,70.9,1,2.9,360,,0,0,0
2060,1,11,21,2.6,69.9,1.3,3.3,343,,0,0,0
2060,1,11,22,2.4,68.3,0.8,2.2,346,,0,0,0
2060,1,11,23,2.2,66,1.6,2.9,23,,0,0,0
2060,1,12,0,1.9,70.8,1.8,4.4,21,,0,0,0
2060,1,12,1,2.1,71.3,1.6,3.3,15,,0,0,0
2060,1,12,2,2.1,71.1,0.9,2.7,360,,0,0,0
2060,1,12,3,1.9,71.1,1.6,3.1,17,,0,0,0
2060,1,12,4,1.8,72.6,1.3,2.5,9,,0,0,0
2060,1,12,5,1.5,74.6,1,1.9,37,,0,0,0
2060,1,12,6,1.3,77.1,0.7,2.9,307,,0,0,0
2060,1,12,7,1.3,80.5,0.2,1.3,315,,1,0,0
2060,1,12,8,1.4,77.5,0.3,1.3,18,,20,20,0
2060,1,12,9,1.6,74.4,0.6,2.2,72,,54,54,0
2060,1,12,10,2.2,71.1,1,4.9,278,,87,87,0
2060,1,12,11,2.4,71,1.3,5.7,275,,71,71,0
2060,1,12,12,2,78.2,2.1,6,273,,31,31,0
2060,1,12,13,1.9,85.2,2.8,7.4,268,,14,14,0
2060,1,12,14,1.9,87.4,3,6.6,270,,10,10,0
2060,1,12,15,2,87.6,2.3,6,285,,7,7,0
2060,1,12,16,2.1,86.9,1.1,3,280,,1,0,0
2060,1,12,17,2.5,79.9,0.5,1.7,76,,0,0,0
2060,1,12,18,2.5,79.2,0.5,2.1,18,,0,0,0
2060,1,12,19,2.1,78,1.1,5.6,354,,0,0,0
2060,1,12,20,1.7,74.5,2.1,8.4,8,,0,0,0
2060,1,12,21,1,69.5,1,8.1,37,,0,0,0
2060,1,12,22,0.7,68.1,1.2,6.9,15,,0,0,0
2060,1,12,23,0.3,67.7,2.2,6.6,24,,0,0,0
2060,1,13,0,0,67.6,3,7.8,33,,0,0,0
2060,1,13,1,-0.2,66.5,3.8,9.7,31,,0,0,0
2060,1,13,2,-0.7,67.1,2.1,6.2,27,,0,0,0
2060,1,13,3,-0.7,66.4,2,4.2,12,,0,0,0
2060,1,13,4,-0.7,68,3,10,21,,0,0,0
2060,1,13,5,-0.8,67.4,4.3,9,26,,0,0,0
2060,1,13,6,-1,67.3,3.7,9.2,27,,0,0,0
2060,1,13,7,-1,67.5,3.3,8.6,33,,4,0,0
2060,1,13,8,-1,69,3.1,7.9,34,,73,42,257
2060,1,13,9,-0.4,66.1,2.5,7.4,36,,204,60,598
2060,1,13,10,0.2,62.3,2.4,8.5,30,,294,63,714
2060,1,13,11,0.5,61.4,4.2,10.9,35,,331,65,723
2060,1,13,12,0.9,59.8,4.6,12.1,32,,316,74,653
2060,1,13,13,0.7,60.4,4.3,11.2,28,,264,78,566
2060,1,13,14,0.8,58.1,2.6,8.9,42,,176,82,383
2060,1,13,15,0.6,57.8,2.7,8,31,,90,44,357
2060,1,13,16,0,58.8,3.7,9,38,,8,0,0
2060,1,13,17,-0.5,59.6,3.1,8.2,41,,0,0,0
2060,1,13,18,-0.9,60.5,5.2,12.4,39,,0,0,0
2060,1,13,19,-1.2,60.6,2.8,11.5,39,,0,0,0
2060,1,13,20,-1.4,60.2,1.2,7.9,349,,0,0,0
2060,1,13,21,-1.7,62,0.6,6,27,,0,0,0
2060,1,13,22,-2,63.3,1,6.6,18,,0,0,0
2060,1,13,23,-2.3,64.5,0.8,5.1,301,,0,0,0
2060,1,14,0,-2.2,66.1,1.7,6.3,339,,0,0,0
2060,1,14,1,-2.5,66.5,1.1,4.1,287,,0,0,0
2060,1,14,2,-2.7,66.6,1.4,5.2,321,,0,0,0
2060,1,14,3,-2.9,67.3,0.7,4,346,,0,0,0
2060,1,14,4,-2.9,66.9,0.9,2.5,338,,0,0,0
2060,1,14,5,-3,67.1,0.9,4,18,,0,0,0
2060,1,14,6,-3,68,0.7,3.8,45,,0,0,0
2060,1,14,7,-3,68.2,1,4.1,6,,6,0,0
2060,1,14,8,-2.9,68.6,1.1,3.7,352,,79,34,360
2060,1,14,9,-1.9,64.4,2.3,6.5,95,,214,70,596
2060,1,14,10,-1.1,62.2,2.4,8.5,45,,296,71,688
2060,1,14,11,-0.2,58.5,2.7,7.2,79,,331,83,670
2060,1,14,12,0.3,57.1,3,7.6,80,,318,76,649
2060,1,14,13,0.9,55.8,3.7,7.9,74,,266,78,567
2060,1,14,14,1.4,53.9,2.6,8.1,70,,190,62,513
2060,1,14,15,1.2,54.8,1.6,6.6,27,,94,47,356
2060,1,14,16,0.8,57.2,2.1,5.5,45,,9,0,0
2060,1,14,17,0.2,56.9,1.2,5.8,34,,0,0,0
2060,1,14,18,-0.5,59.5,1.1,4,180,,0,0,0
2060,1,14,19,-0.9,60.6,1.4,5.7,54,,0,0,0
2060,1,14,20,-1.2,60.8,1.2,5.4,84,,0,0,0
2060,1,14,21,-1.4,62.9,1,3.6,96,,0,0,0
2060,1,14,22,-1.5,63.9,1.4,3,63,,0,0,0
2060,1,14,23,-1.6,64.2,2.8,8.8,60,,0,0,0
2060,1,15,0,-1.8,64.6,3.3,7.2,63,,0,0,0
2060,1,15,1,-1.9,66.1,3.7,7.9,56,,0,0,0
2060,1,15,2,-1.6,61.9,1.5,4.9,56,,0,0,0
2060,1,15,3,-1.9,61.1,1,4.2,36,,0,0,0
2060,1,15,4,-2.1,62.7,1.6,6,51,,0,0,0
2060,1,15,5,-1.7,58.3,2.2,6.5,53,,0,0,0
2060,1,15,6,-1.3,53.8,1.2,4,27,,0,0,0
2060,1,15,7,-1.9,57.3,1.9,3.7,28,,8,0,0
2060,1,15,8,-1.8,58.2,1,2.7,13,,80,35,358
2060,1,15,9,-0.4,53.5,1.9,4.7,81,,214,69,596
2060,1,15,10,0.8,52.4,1.7,6.6,51,,296,71,683
2060,1,15,11,1.3,53.9,1.9,4.7,153,,329,86,652
2060,1,15,12,1.3,59.5,1.6,3.7,222,,316,82,621
2060,1,15,13,1.6,60.8,1.4,2.9,176,,267,83,551
2060,1,15,14,2,60.8,1.2,2.7,180,,188,68,479
2060,1,15,15,1.8,61.4,0.4,2.5,180,,97,47,364
2060,1,15,16,1.8,62.1,0.6,2.4,124,,11,0,0
2060,1,15,17,1.5,63.3,1.3,3.3,32,,0,0,0
2060,1,15,18,0.8,64.9,2.2,3.7,17,,0,0,0
2060,1,15,19,0.8,66,2.2,4.5,22,,0,0,0
2060,1,15,20,0.4,67,2.9,5,25,,0,0,0
2060,1,15,21,-0.5,68.5,2.4,4.2,22,,0,0,0
2060,1,15,22,-0.8,69.2,3.2,4.5,18,,0,0,0
2060,1,15,23,-1.2,71.3,2.6,4,21,,0,0,0
2060,1,16,0,-1.3,71.8,2.4,5,22,,0,0,0
2060,1,16,1,-1.2,73.4,1.9,3,18,,0,0,0
2060,1,16,2,-0.7,74.3,1.7,2.9,25,,0,0,0
2060,1,16,3,-0.4,74.5,1.4,2.5,16,,0,0,0
2060,1,16,4,-0.5,77.9,1.5,2.6,16,,0,0,0
2060,1,16,5,-1,77.9,1.5,2.7,23,,0,0,0
2060,1,16,6,-0.9,77,1.7,2.9,24,,0,0,0
2060,1,16,7,0.1,77.8,2.2,3.8,22,,4,0,0
2060,1,16,8,0.6,78.7,2.1,3.7,19,,36,36,0
2060,1,16,9,0.7,78.2,0.9,2.3,14,,69,69,0
2060,1,16,10,0.8,78.8,0.8,3,233,,121,120,2
2060,1,16,11,1.2,77.7,0.8,2.3,243,,177,153,63
2060,1,16,12,1.9,75,0.8,2.4,220,,326,136,501
2060,1,16,13,2.6,73,1.3,3.9,200,,259,115,426
2060,1,16,14,3,68.4,1.1,2.7,220,,195,65,506
2060,1,16,15,2.9,69,0.8,2.2,203,,97,41,398
2060,1,16,16,2.8,70.9,0.4,1.8,153,,13,0,0
2060,1,16,17,2.4,73.9,1.1,2.1,34,,0,0,0
2060,1,16,18,2.3,75,1.6,2.4,27,,0,0,0
2060,1,16,19,2,75.5,1.8,2.9,27,,0,0,0
2060,1,16,20,1.9,77.8,1.9,3,25,,0,0,0
2060,1,16,21,1.6,80.1,1.8,2.8,32,,0,0,0
2060,1,16,22,0.6,80.1,1.8,3.1,22,,0,0,0
2060,1,16,23,1.1,83.3,1.8,3,29,,0,0,0
2060,1,17,0,1.2,83.3,1.7,3,28,,0,0,0
2060,1,17,1,1.4,84.1,1.7,3,25,,0,0,0
2060,1,17,2,1.4,84.9,1.7,3.4,21,,0,0,0
2060,1,17,3,1.4,84.8,1.6,3.3,22,,0,0,0
2060,1,17,4,1.2,85.5,1.6,3,30,,0,0,0
2060,1,17,5,1.1,85.7,1.7,3.3,17,,0,0,0
2060,1,17,6,1.2,86.7,1.6,3.1,17,,0,0,0
2060,1,17,7,1.2,85.5,1.7,3,21,,5,0,0
2060,1,17,8,1.4,83.8,1.5,3.1,23,,35,35,0
2060,1,17,9,2.1,81.9,0.6,1.8,53,,148,93,224
2060,1,17,10,2.8,79.6,0.5,2.2,135,,231,133,292
2060,1,17,11,3.4,77.5,1,3.4,212,,341,102,629
2060,1,17,12,4,75.9,0.7,2.7,189,,311,137,456
2060,1,17,13,5,72.6,0.7,2.5,198,,258,99,465
2060,1,17,14,5.2,70,0.6,2,202,,187,93,362
2060,1,17,15,5.1,67.2,0.4,1.6,162,,69,58,77
2060,1,17,16,4.3,63.6,0.5,1.4,72,,5,5,0
2060,1,17,17,3.5,64.6,0.9,3.3,40,,0,0,0
2060,1,17,18,3,68.9,1,3,6,,0,0,0
2060,1,17,19,2.4,70.1,0.9,2.3,23,,0,0,0
2060,1,17,20,2.1,70.1,1,3.3,27,,0,0,0
2060,1,17,21,2.5,66.8,0.8,2.6,18,,0,0,0
2060,1,17,22,3.2,65.5,1,3.1,72,,0,0,0
2060,1,17,23,3,68.6,0.8,2.3,352,,0,0,0
2060,1,18,0,3.5,64.4,0.8,2.8,31,,0,0,0
2060,1,18,1,3.4,67.8,1.6,3.7,4,,0,0,0
2060,1,18,2,2.7,67.3,1.6,5.4,4,,0,0,0
2060,1,18,3,3.6,63.3,2.6,4.6,13,,0,0,0
2060,1,18,4,3.8,63.6,2.5,4.7,17,,0,0,0
